created,description,salary_is_predicted,adref,longitude,title,__CLASS__,salary_min,contract_type,contract_time,id,redirect_url,latitude,salary_max,company.display_name,company.__CLASS__,category.label,category.tag,category.__CLASS__,location.area,location.display_name,location.__CLASS__
2026-03-25T09:52:28Z,"FULL-SERVICE SHOPPER Start earning quickly with a flexible schedule Shopping with Instacart is more than grocery delivery. Shoppers help make our world go round. They make money, make moves, and make shopping lists come true. They make good time, make life easier, and make people’s day. Shoppers make it all happen—sign up now to help create a world where everyone has access to the food they love. As a full-service shopper, you’ll receive orders through the Shopper app to shop from stores in you…",1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3ODExMDA1NSIsInMiOiJadUctS0ZZbzhSR0VNZFZVc19JTUFnIn0.CEnzdvqqtgsG8q4q8YyMavv-RZFDKkuFKXS9i3tZ39g,-73.45224,"Shop, Deliver, Earn Cash - Instacart",Adzuna::API::Response::Job,69147.77,contract,part_time,5678110055,https://www.adzuna.com/land/ad/5678110055?se=ZuG-KFYo8RGEMdVUs_IMAg&utm_medium=api&utm_source=abfa41a4&v=87510B67E556ED79B6B49187F2D7C0EBDD2B479C,40.86096,69147.77,Instacart Shoppers,Adzuna::API::Response::Company,Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,"['US', 'New York', 'Suffolk County', 'Cold Spring Harbor']","Cold Spring Harbor, Suffolk County",Adzuna::API::Response::Location
2026-03-25T09:52:28Z,"FULL-SERVICE SHOPPER Start earning quickly with a flexible schedule Shopping with Instacart is more than grocery delivery. Shoppers help make our world go round. They make money, make moves, and make shopping lists come true. They make good time, make life easier, and make people’s day. Shoppers make it all happen—sign up now to help create a world where everyone has access to the food they love. As a full-service shopper, you’ll receive orders through the Shopper app to shop from stores in you…",1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWnVHLUtGWW84UkdFTWRWVXNfSU1BZyIsImkiOiI1Njc4MTEwMDUzIn0.-D8qTDGSJT2c2zHIgHjp6dR5dWnffONO6myqf1TdU3s,-73.183543,Instacart Shopper - Delivery Driver,Adzuna::API::Response::Job,89358.24,contract,part_time,5678110053,https://www.adzuna.com/land/ad/5678110053?se=ZuG-KFYo8RGEMdVUs_IMAg&utm_medium=api&utm_source=abfa41a4&v=8782E24B5321EAD785DD7EE7D0DE9CE0A5974783,40.753582,89358.24,Instacart Shoppers,Adzuna::API::Response::Company,Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,"['US', 'New York', 'Suffolk County', 'Islip Terrace']","Islip Terrace, Suffolk County",Adzuna::API::Response::Location
2026-03-25T09:52:28Z,"FULL-SERVICE SHOPPER Start earning quickly with a flexible schedule Shopping with Instacart is more than grocery delivery. Shoppers help make our world go round. They make money, make moves, and make shopping lists come true. They make good time, make life easier, and make people’s day. Shoppers make it all happen—sign up now to help create a world where everyone has access to the food they love. As a full-service shopper, you’ll receive orders through the Shopper app to shop from stores in you…",1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3ODExMDAxOSIsInMiOiJadUctS0ZZbzhSR0VNZFZVc19JTUFnIn0.kWzuDRoHBE9OckLWnhUVNKp0o0E-ZOvnHOaktYJF4tg,-73.03002,"Shop, Deliver, Earn Cash - Instacart",Adzuna::API::Response::Job,79471.79,contract,part_time,5678110019,https://www.adzuna.com/land/ad/5678110019?se=ZuG-KFYo8RGEMdVUs_IMAg&utm_medium=api&utm_source=abfa41a4&v=EEE7AB78A59C77AF616C2FFDD854404CD5C0C614,40.83108,79471.79,Instacart Shoppers,Adzuna::API::Response::Company,Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,"['US', 'New York', 'Suffolk County', 'Farmingville']","Farmingville, Suffolk County",Adzuna::API::Response::Location
2026-03-25T09:52:28Z,"FULL-SERVICE SHOPPER Start earning quickly with a flexible schedule Shopping with Instacart is more than grocery delivery. Shoppers help make our world go round. They make money, make moves, and make shopping lists come true. They make good time, make life easier, and make people’s day. Shoppers make it all happen—sign up now to help create a world where everyone has access to the food they love. As a full-service shopper, you’ll receive orders through the Shopper app to shop from stores in you…",1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWnVHLUtGWW84UkdFTWRWVXNfSU1BZyIsImkiOiI1Njc4MTEwMDQxIn0.jXhJbd-E-_j7tXB34QoL2FCEk8MONGjwSWAHcpFbM-w,-74.04798,Instacart Shopper - Delivery Driver,Adzuna::API::Response::Job,70419.18,contract,part_time,5678110041,https://www.adzuna.com/land/ad/5678110041?se=ZuG-KFYo8RGEMdVUs_IMAg&utm_medium=api&utm_source=abfa41a4&v=E805B3A3A26080C470247C428C5D7EB5D8400B9F,41.11536,70419.18,Instacart Shoppers,Adzuna::API::Response::Company,Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,"['US', 'New York', 'Rockland County', 'Spring Valley']","Spring Valley, Rockland County",Adzuna::API::Response::Location
2026-03-25T09:52:28Z,"FULL-SERVICE SHOPPER Start earning quickly with a flexible schedule Shopping with Instacart is more than grocery delivery. Shoppers help make our world go round. They make money, make moves, and make shopping lists come true. They make good time, make life easier, and make people’s day. Shoppers make it all happen—sign up now to help create a world where everyone has access to the food they love. As a full-service shopper, you’ll receive orders through the Shopper app to shop from stores in you…",1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWnVHLUtGWW84UkdFTWRWVXNfSU1BZyIsImkiOiI1Njc4MTEwMDI0In0.3NqkP9LrV2l6axXxo2ZnRuMrYAl-CFgOopwP4OO1U_M,-73.906874,"Shop, Deliver, Earn Cash - Instacart",Adzuna::API::Response::Job,73719.88,contract,part_time,5678110024,https://www.adzuna.com/land/ad/5678110024?se=ZuG-KFYo8RGEMdVUs_IMAg&utm_medium=api&utm_source=abfa41a4&v=91EDCA3296CABBA458891D0D64DA83A73E364DB2,40.88224,73719.88,Instacart Shoppers,Adzuna::API::Response::Company,Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,"['US', 'New York', 'New York City', 'Bronx', 'Kingsbridge and Riverdale']","Kingsbridge and Riverdale, Bronx",Adzuna::API::Response::Location
2026-03-25T09:52:28Z,"FULL-SERVICE SHOPPER Start earning quickly with a flexible schedule Shopping with Instacart is more than grocery delivery. Shoppers help make our world go round. They make money, make moves, and make shopping lists come true. They make good time, make life easier, and make people’s day. Shoppers make it all happen—sign up now to help create a world where everyone has access to the food they love. As a full-service shopper, you’ll receive orders through the Shopper app to shop from stores in you…",1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWnVHLUtGWW84UkdFTWRWVXNfSU1BZyIsImkiOiI1Njc4MTEwMDExIn0.el_Eb1w4T5MgWDVS0le3hLqAGyyJqDe-Tl41OZlXu-o,-73.8138,Instacart Delivery Driver - Flexible Hours,Adzuna::API::Response::Job,65335.62,contract,part_time,5678110011,https://www.adzuna.com/land/ad/5678110011?se=ZuG-KFYo8RGEMdVUs_IMAg&utm_medium=api&utm_source=abfa41a4&v=49B873155071AB899AD8DD56039815D29BBB16E4,41.01918,65335.62,Instacart Shoppers,Adzuna::API::Response::Company,Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,"['US', 'New York', 'Westchester County', 'Scarsdale']","Scarsdale, Westchester County",Adzuna::API::Response::Location
2026-03-25T09:52:28Z,"FULL-SERVICE SHOPPER Start earning quickly with a flexible schedule Shopping with Instacart is more than grocery delivery. Shoppers help make our world go round. They make money, make moves, and make shopping lists come true. They make good time, make life easier, and make people’s day. Shoppers make it all happen—sign up now to help create a world where everyone has access to the food they love. As a full-service shopper, you’ll receive orders through the Shopper app to shop from stores in you…",1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWnVHLUtGWW84UkdFTWRWVXNfSU1BZyIsImkiOiI1Njc4MTEwMDUwIn0.BqY9jv9H0siVhPsj9bZpvFOwhe_77eyTQHHoI92g9r0,-72.9861,Instacart Delivery Driver - Flexible Hours,Adzuna::API::Response::Job,55351.93,contract,part_time,5678110050,https://www.adzuna.com/land/ad/5678110050?se=ZuG-KFYo8RGEMdVUs_IMAg&utm_medium=api&utm_source=abfa41a4&v=27F843EA68FAFCCC09C7F6AA74333CE453DCFFFB,40.82592,55351.93,Instacart Shoppers,Adzuna::API::Response::Company,Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,"['US', 'New York', 'Suffolk County', 'Medford']","Medford, Suffolk County",Adzuna::API::Response::Location
2026-03-25T09:52:28Z,"FULL-SERVICE SHOPPER Start earning quickly with a flexible schedule Shopping with Instacart is more than grocery delivery. Shoppers help make our world go round. They make money, make moves, and make shopping lists come true. They make good time, make life easier, and make people’s day. Shoppers make it all happen—sign up now to help create a world where everyone has access to the food they love. As a full-service shopper, you’ll receive orders through the Shopper app to shop from stores in you…",1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3ODExMDAzMiIsInMiOiJadUctS0ZZbzhSR0VNZFZVc19JTUFnIn0.hFJlbYOlej6XjZthmjhuv8WeFNO1nUTxRbkwCMxNXn4,-72.665805,"Shop, Deliver, Earn Cash - Instacart",Adzuna::API::Response::Job,71934.95,contract,part_time,5678110032,https://www.adzuna.com/land/ad/5678110032?se=ZuG-KFYo8RGEMdVUs_IMAg&utm_medium=api&utm_source=abfa41a4&v=0864B99719B9A43599FFE3893AA73F26C291CBE6,40.819565,71934.95,Instacart Shoppers,Adzuna::API::Response::Company,Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,"['US', 'New York', 'Suffolk County', 'Westhampton Beach']","Westhampton Beach, Suffolk County",Adzuna::API::Response::Location
2026-03-25T09:52:28Z,"FULL-SERVICE SHOPPER Start earning quickly with a flexible schedule Shopping with Instacart is more than grocery delivery. Shoppers help make our world go round. They make money, make moves, and make shopping lists come true. They make good time, make life easier, and make people’s day. Shoppers make it all happen—sign up now to help create a world where everyone has access to the food they love. As a full-service shopper, you’ll receive orders through the Shopper app to shop from stores in you…",1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3ODExMDAyNiIsInMiOiJadUctS0ZZbzhSR0VNZFZVc19JTUFnIn0.SJKbQTJn3AbdCYnzN2oJXwSNNDoMIbbySUnX9vY66Fw,-73.26128,"Shop, Deliver, Earn Cash - Instacart",Adzuna::API::Response::Job,78724.55,contract,part_time,5678110026,https://www.adzuna.com/land/ad/5678110026?se=ZuG-KFYo8RGEMdVUs_IMAg&utm_medium=api&utm_source=abfa41a4&v=DD11EA6041C9A4954602F6E05120058ACDDC80D6,40.742175,78724.55,Instacart Shoppers,Adzuna::API::Response::Company,Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,"['US', 'New York', 'Suffolk County', 'North Bay Shore']","North Bay Shore, Suffolk County",Adzuna::API::Response::Location
2026-03-25T09:52:28Z,"FULL-SERVICE SHOPPER Start earning quickly with a flexible schedule Shopping with Instacart is more than grocery delivery. Shoppers help make our world go round. They make money, make moves, and make shopping lists come true. They make good time, make life easier, and make people’s day. Shoppers make it all happen—sign up now to help create a world where everyone has access to the food they love. As a full-service shopper, you’ll receive orders through the Shopper app to shop from stores in you…",1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3ODExMDAyMiIsInMiOiJadUctS0ZZbzhSR0VNZFZVc19JTUFnIn0.amk8tq88uV3feqkk8sVfvqlF5adSZ3d_bF1KGK3yu2c,-73.894616,"Shop, Deliver, Earn Cash - Instacart",Adzuna::API::Response::Job,76594.66,contract,part_time,5678110022,https://www.adzuna.com/land/ad/5678110022?se=ZuG-KFYo8RGEMdVUs_IMAg&utm_medium=api&utm_source=abfa41a4&v=70CBFC1F4990D81FDC61D82FC966748212852B9B,40.825315,76594.66,Instacart Shoppers,Adzuna::API::Response::Company,Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,"['US', 'New York', 'New York City', 'Bronx', 'Boulevard']","Boulevard, Bronx",Adzuna::API::Response::Location
2026-03-25T09:52:28Z,"FULL-SERVICE SHOPPER Start earning quickly with a flexible schedule Shopping with Instacart is more than grocery delivery. Shoppers help make our world go round. They make money, make moves, and make shopping lists come true. They make good time, make life easier, and make people’s day. Shoppers make it all happen—sign up now to help create a world where everyone has access to the food they love. As a full-service shopper, you’ll receive orders through the Shopper app to shop from stores in you…",1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3ODExMDAwNiIsInMiOiJadUctS0ZZbzhSR0VNZFZVc19JTUFnIn0.Oto4Xx_gs43IuJxht7_nNF2rFHvhwZAtIu1t3IrVcOY,-73.11584,Instacart Shopper - Delivery Driver,Adzuna::API::Response::Job,95047.99,contract,part_time,5678110006,https://www.adzuna.com/land/ad/5678110006?se=ZuG-KFYo8RGEMdVUs_IMAg&utm_medium=api&utm_source=abfa41a4&v=F68142BD88E5558F6AAF2605C93130AE8B0D3F5F,40.856336,95047.99,Instacart Shoppers,Adzuna::API::Response::Company,Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,"['US', 'New York', 'Suffolk County', 'Lake Grove']","Lake Grove, Suffolk County",Adzuna::API::Response::Location
2026-03-25T09:52:28Z,"FULL-SERVICE SHOPPER Start earning quickly with a flexible schedule Shopping with Instacart is more than grocery delivery. Shoppers help make our world go round. They make money, make moves, and make shopping lists come true. They make good time, make life easier, and make people’s day. Shoppers make it all happen—sign up now to help create a world where everyone has access to the food they love. As a full-service shopper, you’ll receive orders through the Shopper app to shop from stores in you…",1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWnVHLUtGWW84UkdFTWRWVXNfSU1BZyIsImkiOiI1Njc4MTEwMDMxIn0.dsUcMdJJ2QG_kLsZhf-Hf-Bcv4gb4UuuuxVXJBphaAI,-73.71756,"Shop, Deliver, Earn Cash - Instacart",Adzuna::API::Response::Job,78550.26,contract,part_time,5678110031,https://www.adzuna.com/land/ad/5678110031?se=ZuG-KFYo8RGEMdVUs_IMAg&utm_medium=api&utm_source=abfa41a4&v=8FBF431A043F91C57F802D4786D6DBB13953FB45,41.42604,78550.26,Instacart Shoppers,Adzuna::API::Response::Company,Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,"['US', 'New York', 'Putnam County', 'Kent Lakes']","Kent Lakes, Putnam County",Adzuna::API::Response::Location
2026-03-25T09:52:28Z,"FULL-SERVICE SHOPPER Start earning quickly with a flexible schedule Shopping with Instacart is more than grocery delivery. Shoppers help make our world go round. They make money, make moves, and make shopping lists come true. They make good time, make life easier, and make people’s day. Shoppers make it all happen—sign up now to help create a world where everyone has access to the food they love. As a full-service shopper, you’ll receive orders through the Shopper app to shop from stores in you…",1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWnVHLUtGWW84UkdFTWRWVXNfSU1BZyIsImkiOiI1Njc4MTEwMDU3In0.Z7-ssqpw5iYO6oM6VfzHXaHZjHTVdkHGqvFOh1t85us,-73.40652,"Shop, Deliver, Earn Cash - Instacart",Adzuna::API::Response::Job,72100.67,contract,part_time,5678110057,https://www.adzuna.com/land/ad/5678110057?se=ZuG-KFYo8RGEMdVUs_IMAg&utm_medium=api&utm_source=abfa41a4&v=A3A9F8A3289EB5F9EE10CBC2BAD40F40CC55F121,40.79418,72100.67,Instacart Shoppers,Adzuna::API::Response::Company,Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,"['US', 'New York', 'Suffolk County', 'Melville']","Melville, Suffolk County",Adzuna::API::Response::Location
2026-03-25T09:52:28Z,"FULL-SERVICE SHOPPER Start earning quickly with a flexible schedule Shopping with Instacart is more than grocery delivery. Shoppers help make our world go round. They make money, make moves, and make shopping lists come true. They make good time, make life easier, and make people’s day. Shoppers make it all happen—sign up now to help create a world where everyone has access to the food they love. As a full-service shopper, you’ll receive orders through the Shopper app to shop from stores in you…",1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3ODExMDAyNSIsInMiOiJadUctS0ZZbzhSR0VNZFZVc19JTUFnIn0.r4NGZafduwIwshozEG54gkWYsdQMxEssdlVQH-nM-kI,-73.939325,Instacart Delivery Driver - Flexible Hours,Adzuna::API::Response::Job,68353.25,contract,part_time,5678110025,https://www.adzuna.com/land/ad/5678110025?se=ZuG-KFYo8RGEMdVUs_IMAg&utm_medium=api&utm_source=abfa41a4&v=6F97F547BD3EF3FBB4BC342A4AE6D7AAC68C3621,40.598356,68353.25,Instacart Shoppers,Adzuna::API::Response::Company,Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,"['US', 'New York', 'New York City', 'Brooklyn', 'Canarsie and Flatlands']","Canarsie and Flatlands, Brooklyn",Adzuna::API::Response::Location
2026-03-25T09:52:28Z,"FULL-SERVICE SHOPPER Start earning quickly with a flexible schedule Shopping with Instacart is more than grocery delivery. Shoppers help make our world go round. They make money, make moves, and make shopping lists come true. They make good time, make life easier, and make people’s day. Shoppers make it all happen—sign up now to help create a world where everyone has access to the food they love. As a full-service shopper, you’ll receive orders through the Shopper app to shop from stores in you…",1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3ODExMDA0NyIsInMiOiJadUctS0ZZbzhSR0VNZFZVc19JTUFnIn0.e4v2mkon5HPPOStXJTQWhhKM8gBcKULnL1vla68s2Lo,-73.378812,Shop and Deliver - No Experience Required,Adzuna::API::Response::Job,76989.83,contract,part_time,5678110047,https://www.adzuna.com/land/ad/5678110047?se=ZuG-KFYo8RGEMdVUs_IMAg&utm_medium=api&utm_source=abfa41a4&v=893ACE012D8BC1331E0E02F5F42F5C5B732A408D,40.823762,76989.83,Instacart Shoppers,Adzuna::API::Response::Company,Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,"['US', 'New York', 'Suffolk County', 'Huntington Station']","Huntington Station, Suffolk County",Adzuna::API::Response::Location
2026-03-25T09:52:28Z,"FULL-SERVICE SHOPPER Start earning quickly with a flexible schedule Shopping with Instacart is more than grocery delivery. Shoppers help make our world go round. They make money, make moves, and make shopping lists come true. They make good time, make life easier, and make people’s day. Shoppers make it all happen—sign up now to help create a world where everyone has access to the food they love. As a full-service shopper, you’ll receive orders through the Shopper app to shop from stores in you…",1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWnVHLUtGWW84UkdFTWRWVXNfSU1BZyIsImkiOiI1Njc4MTEwMDA0In0.PeXq8uwuuTqDqxoWYB2Dh2kgyXYvfbYawAnokNlYLI4,-73.457473,Instacart Shopper - Delivery Driver,Adzuna::API::Response::Job,72574.34,contract,part_time,5678110004,https://www.adzuna.com/land/ad/5678110004?se=ZuG-KFYo8RGEMdVUs_IMAg&utm_medium=api&utm_source=abfa41a4&v=CEFF945E0D2511EF9A08C46C13BA6294838A32F8,40.765128,72574.34,Instacart Shoppers,Adzuna::API::Response::Company,Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,"['US', 'New York', 'Nassau County', 'Old Bethpage']","Old Bethpage, Nassau County",Adzuna::API::Response::Location
2026-03-25T09:52:28Z,"FULL-SERVICE SHOPPER Start earning quickly with a flexible schedule Shopping with Instacart is more than grocery delivery. Shoppers help make our world go round. They make money, make moves, and make shopping lists come true. They make good time, make life easier, and make people’s day. Shoppers make it all happen—sign up now to help create a world where everyone has access to the food they love. As a full-service shopper, you’ll receive orders through the Shopper app to shop from stores in you…",1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWnVHLUtGWW84UkdFTWRWVXNfSU1BZyIsImkiOiI1Njc4MTEwMDIxIn0.3AzpQ6KRjrkkIqezz5V5TFBbTwhHK5HBaAxv49bgGic,-73.131054,Shop and Deliver - No Experience Required,Adzuna::API::Response::Job,43938.41,contract,part_time,5678110021,https://www.adzuna.com/land/ad/5678110021?se=ZuG-KFYo8RGEMdVUs_IMAg&utm_medium=api&utm_source=abfa41a4&v=AD89C8F05EBB7EFB23ADF643D28A363DC77229FC,40.737461,43938.41,Instacart Shoppers,Adzuna::API::Response::Company,Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,"['US', 'New York', 'Suffolk County', 'Oakdale']","Oakdale, Suffolk County",Adzuna::API::Response::Location
2026-03-25T09:52:28Z,"FULL-SERVICE SHOPPER Start earning quickly with a flexible schedule Shopping with Instacart is more than grocery delivery. Shoppers help make our world go round. They make money, make moves, and make shopping lists come true. They make good time, make life easier, and make people’s day. Shoppers make it all happen—sign up now to help create a world where everyone has access to the food they love. As a full-service shopper, you’ll receive orders through the Shopper app to shop from stores in you…",1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3ODExMDAxNCIsInMiOiJadUctS0ZZbzhSR0VNZFZVc19JTUFnIn0.5hzWo5Oz5Wxs_mKWUlI4qtj7VvxwxouuUtzm1E8Wb9A,-82.014436,Instacart Delivery Driver - Flexible Hours,Adzuna::API::Response::Job,69138.4,contract,part_time,5678110014,https://www.adzuna.com/land/ad/5678110014?se=ZuG-KFYo8RGEMdVUs_IMAg&utm_medium=api&utm_source=abfa41a4&v=AD4E7E97FF59E688BA112C8131EF7139B3C15ADF,26.679145,69138.4,Instacart Shoppers,Adzuna::API::Response::Company,Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,"['US', 'Florida', 'Lee County', 'Matlacha Isles']","Matlacha Isles, Lee County",Adzuna::API::Response::Location
2026-03-25T09:52:28Z,"FULL-SERVICE SHOPPER Start earning quickly with a flexible schedule Shopping with Instacart is more than grocery delivery. Shoppers help make our world go round. They make money, make moves, and make shopping lists come true. They make good time, make life easier, and make people’s day. Shoppers make it all happen—sign up now to help create a world where everyone has access to the food they love. As a full-service shopper, you’ll receive orders through the Shopper app to shop from stores in you…",1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWnVHLUtGWW84UkdFTWRWVXNfSU1BZyIsImkiOiI1Njc4MTEwMDIwIn0.dIYnePck8rKSRwTET5VQL-JH2lA1bftQw9hYeoK1_kc,-88.589649,Instacart Delivery Driver - Flexible Hours,Adzuna::API::Response::Job,56874.84,contract,part_time,5678110020,https://www.adzuna.com/land/ad/5678110020?se=ZuG-KFYo8RGEMdVUs_IMAg&utm_medium=api&utm_source=abfa41a4&v=B0C713E628A2B1FA36265885B3D0A04608F7960E,38.332444,56874.84,Instacart Shoppers,Adzuna::API::Response::Company,Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,"['US', 'Illinois', 'Kane County', 'Wayne']","Wayne, Kane County",Adzuna::API::Response::Location
2026-03-25T09:52:28Z,"FULL-SERVICE SHOPPER Start earning quickly with a flexible schedule Shopping with Instacart is more than grocery delivery. Shoppers help make our world go round. They make money, make moves, and make shopping lists come true. They make good time, make life easier, and make people’s day. Shoppers make it all happen—sign up now to help create a world where everyone has access to the food they love. As a full-service shopper, you’ll receive orders through the Shopper app to shop from stores in you…",1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3ODExMDA1MSIsInMiOiJadUctS0ZZbzhSR0VNZFZVc19JTUFnIn0.E3Sb88ln2PINvRH3RYNR3-kyhzlPagftitMbxIuHnmE,-73.84296,Shop and Deliver - No Experience Required,Adzuna::API::Response::Job,66414.91,contract,part_time,5678110051,https://www.adzuna.com/land/ad/5678110051?se=ZuG-KFYo8RGEMdVUs_IMAg&utm_medium=api&utm_source=abfa41a4&v=00E2692F4342AF0A04E371856F65F3CF7DD00AA9,40.57734,66414.91,Instacart Shoppers,Adzuna::API::Response::Company,Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,"['US', 'New York', 'New York City', 'Queens', 'Belle Harbor']","Belle Harbor, Queens",Adzuna::API::Response::Location
2026-03-25T09:52:28Z,"FULL-SERVICE SHOPPER Start earning quickly with a flexible schedule Shopping with Instacart is more than grocery delivery. Shoppers help make our world go round. They make money, make moves, and make shopping lists come true. They make good time, make life easier, and make people’s day. Shoppers make it all happen—sign up now to help create a world where everyone has access to the food they love. As a full-service shopper, you’ll receive orders through the Shopper app to shop from stores in you…",1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3ODExMDAzMCIsInMiOiJadUctS0ZZbzhSR0VNZFZVc19JTUFnIn0.xFXtjkXOCPKZJlBIXyF-9yytitZgmTNFFWLa5JMOFb4,-72.88434,Instacart Shopper - Delivery Driver,Adzuna::API::Response::Job,75963.3,contract,part_time,5678110030,https://www.adzuna.com/land/ad/5678110030?se=ZuG-KFYo8RGEMdVUs_IMAg&utm_medium=api&utm_source=abfa41a4&v=FE7C4C3540E668B94D2A117B6F94F780EF3EB438,40.8969,75963.3,Instacart Shoppers,Adzuna::API::Response::Company,Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,"['US', 'New York', 'Suffolk County', 'Ridge']","Ridge, Suffolk County",Adzuna::API::Response::Location
2026-03-25T09:52:28Z,"FULL-SERVICE SHOPPER Start earning quickly with a flexible schedule Shopping with Instacart is more than grocery delivery. Shoppers help make our world go round. They make money, make moves, and make shopping lists come true. They make good time, make life easier, and make people’s day. Shoppers make it all happen—sign up now to help create a world where everyone has access to the food they love. As a full-service shopper, you’ll receive orders through the Shopper app to shop from stores in you…",1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3ODExMDA0OCIsInMiOiJadUctS0ZZbzhSR0VNZFZVc19JTUFnIn0.d2Jef2VEGbOC0W0nhuNWAV4rU2ENWUL0AW91EmGwmLQ,-73.927398,Shop and Deliver - No Experience Required,Adzuna::API::Response::Job,69569.64,contract,part_time,5678110048,https://www.adzuna.com/land/ad/5678110048?se=ZuG-KFYo8RGEMdVUs_IMAg&utm_medium=api&utm_source=abfa41a4&v=581278464A5055F64053B7CE2EDE594544856BBD,41.02919,69569.64,Instacart Shoppers,Adzuna::API::Response::Company,Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,"['US', 'New York', 'Rockland County', 'Sparkill']","Sparkill, Rockland County",Adzuna::API::Response::Location
2026-03-25T09:52:28Z,"FULL-SERVICE SHOPPER Start earning quickly with a flexible schedule Shopping with Instacart is more than grocery delivery. Shoppers help make our world go round. They make money, make moves, and make shopping lists come true. They make good time, make life easier, and make people’s day. Shoppers make it all happen—sign up now to help create a world where everyone has access to the food they love. As a full-service shopper, you’ll receive orders through the Shopper app to shop from stores in you…",1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3ODExMDA1NiIsInMiOiJadUctS0ZZbzhSR0VNZFZVc19JTUFnIn0.0ggWNSaQg_cp5BrP9RNtBXYo01irWzdBc9ZoLBiWybc,-73.26128,Instacart Delivery Driver - Flexible Hours,Adzuna::API::Response::Job,68918.79,contract,part_time,5678110056,https://www.adzuna.com/land/ad/5678110056?se=ZuG-KFYo8RGEMdVUs_IMAg&utm_medium=api&utm_source=abfa41a4&v=DE197ED5B4984538B654BC6CD00FE1A0E76A4388,40.742175,68918.79,Instacart Shoppers,Adzuna::API::Response::Company,Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,"['US', 'New York', 'Suffolk County', 'North Bay Shore']","North Bay Shore, Suffolk County",Adzuna::API::Response::Location
