salary_max,longitude,description,redirect_url,created,__CLASS__,id,latitude,salary_is_predicted,adref,salary_min,title,location.display_name,location.area,location.__CLASS__,category.label,category.__CLASS__,category.tag,company.display_name,company.__CLASS__,contract_time,contract_type
143342.14,-96.399435,"Job Description LRS Healthcare - Allied is seeking a travel Radiology Technician for a travel job in Sioux City, Iowa. Job Description & Requirements - Specialty: Radiology Technician - Discipline: Allied Health Professional - Start Date: 04/13/2026 - Duration: 13 weeks - 36 hours per week - Shift: 12 hours, days - Employment Type: Travel LRS Healthcare - Allied Job ID 24-81188. Pay package is based on 12 hour shifts and 36 hours per week (subject to confirmation) with tax-free stipend amount t…",https://www.adzuna.com/land/ad/5683170762?se=zPZ8_0Ys8RGR7c_0u9suJw&utm_medium=api&utm_source=abfa41a4&v=52B7E4835B459EE594686D6E0A148A6880D6DCE9,2026-03-30T09:59:10Z,Adzuna::API::Response::Job,5683170762,42.491558,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4MzE3MDc2MiIsInMiOiJ6UFo4XzBZczhSR1I3Y18wdTlzdUp3In0.1rygU-_AI8tagq8XAij_dLwYNeu7yAh7fu2dvNb36N4,143342.14,Travel Radiologic Technologist - General,"Sioux City, Woodbury County","['US', 'Iowa', 'Woodbury County', 'Sioux City']",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,LRS Healthcare - Allied,Adzuna::API::Response::Company,,permanent
16662.66,-94.235623,"Job Description Description Summary: The competent Nurse, in the Medsurg or Telemetry clinical setting, practices independently and demonstrates an awareness of all relevant aspects of a situation. Provides routine and complex care, in accordance with patient treatment plans. Continues to develop the ability to cope with and manage contingencies of clinical nursing. Makes appropriate assignments and delegates to other care providers as a means to help manage the clinical situation. Responsibili…",https://www.adzuna.com/land/ad/5683170757?se=zPZ8_0Ys8RGR7c_0u9suJw&utm_medium=api&utm_source=abfa41a4&v=596794833120843C8060C10494A08365FA6E8157,2026-03-30T09:59:09Z,Adzuna::API::Response::Job,5683170757,33.367182,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4MzE3MDc1NyIsInMiOiJ6UFo4XzBZczhSR1I3Y18wdTlzdUp3In0.ktCmM3xsd_VlYcBUuifdAMOadVRFjHZo5Rs5MDjZocc,16662.66,"RN, Registered Nurse Float I - Nursing Float Pool - Full Time","Texarkana, Bowie County","['US', 'Texas', 'Bowie County', 'Texarkana']",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,CHRISTUS Health,Adzuna::API::Response::Company,full_time,
294606.3,-122.240826,"Job Description Host Healthcare is seeking a travel Mammography Technologist for a travel job in Redwood City, California. Job Description & Requirements - Specialty: Mammography Technologist - Discipline: Allied Health Professional - Start Date: 04/13/2026 - Duration: 13 weeks - 40 hours per week - Shift: 10 hours, days - Employment Type: Travel Host Healthcare Job ID a1fVX0000030bkDYAQ. Pay package is based on 10 hour shifts and 40 hours per week (subject to confirmation) with tax-free stipen…",https://www.adzuna.com/land/ad/5683170754?se=zPZ8_0Ys8RGR7c_0u9suJw&utm_medium=api&utm_source=abfa41a4&v=20692C10AFBC1BCA32CB835F83412DF4AA4CA053,2026-03-30T09:59:09Z,Adzuna::API::Response::Job,5683170754,37.463334,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4MzE3MDc1NCIsInMiOiJ6UFo4XzBZczhSR1I3Y18wdTlzdUp3In0.3xbVieutb1TkkYTnkZf74QKP-RrQHFWmMQ6CELFZK8o,294606.3,Travel Mammography Technologist,"Redwood City, San Mateo County","['US', 'California', 'San Mateo County', 'Redwood City']",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Host Healthcare,Adzuna::API::Response::Company,,
80213.04,-117.895606,"Job Description Stability Healthcare is seeking a local contract nurse RN Cardiac Cath Lab for a local contract nursing job in Fullerton, California. Job Description & Requirements - Specialty: Cardiac Cath Lab - Discipline: RN - Start Date: 04/21/2026 - Duration: 13 weeks - 40 hours per week - Shift: 10 hours, days - Employment Type: Local Contract Stability Healthcare is looking for a Cath Lab RN contract position in Fullerton, CA. Cath lab nurses care for patients while they are undergoing d…",https://www.adzuna.com/land/ad/5683170753?se=zPZ8_0Ys8RGR7c_0u9suJw&utm_medium=api&utm_source=abfa41a4&v=D86AD54EA8D725A806185D2D3E00AB5A0BB89773,2026-03-30T09:59:09Z,Adzuna::API::Response::Job,5683170753,33.881922,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoielBaOF8wWXM4UkdSN2NfMHU5c3VKdyIsImkiOiI1NjgzMTcwNzUzIn0.mGsBTypTM0C0fkTJOh1rk4Iny6Kf2_e2aTwEQh-9ne4,80213.04,Local Contract Cath Lab Registered Nurse,"Fullerton, Orange County","['US', 'California', 'Orange County', 'Fullerton']",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Stability Healthcare,Adzuna::API::Response::Company,,contract
148981.47,-95.933046,"Job Description Reliable Nurse Staffing is seeking a travel nurse RN PCU - Progressive Care Unit for a travel nursing job in Omaha, Nebraska. Job Description & Requirements - Specialty: PCU - Progressive Care Unit - Discipline: RN - Start Date: 04/20/2026 - Duration: 13 weeks - 36 hours per week - Shift: 12 hours, days - Employment Type: Travel Reliable Nurse Staffing Job ID 60776448. Pay package is based on 12 hour shifts and 36 hours per week (subject to confirmation) with tax-free stipend am…",https://www.adzuna.com/land/ad/5683170756?se=zPZ8_0Ys8RGR7c_0u9suJw&utm_medium=api&utm_source=abfa41a4&v=09ABBB576D8C77E539FBD99C2C1539CB0DD2174A,2026-03-30T09:59:09Z,Adzuna::API::Response::Job,5683170756,41.266108,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4MzE3MDc1NiIsInMiOiJ6UFo4XzBZczhSR1I3Y18wdTlzdUp3In0.GYPctTCYOna3O_sBuKs14TC2BZ8XrHxwkJnwUVonQPE,148981.47,Travel Progressive Care Unit RN,"Omaha, Douglas County","['US', 'Nebraska', 'Douglas County', 'Omaha']",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Reliable Nurse Staffing,Adzuna::API::Response::Company,,
84162.57,-121.061061,"Job Description ADEX Healthcare Staffing LLC is seeking a travel CT Technologist for a travel job in Grass Valley, California. Job Description & Requirements - Specialty: CT Technologist - Discipline: Allied Health Professional - Start Date: 04/14/2026 - Duration: 13 weeks - 36 hours per week - Shift: 12 hours, days - Employment Type: Travel Allied Position Job Notes: Travel or Local Allied Healthcare Professional needed for ASAP start. A minimum of 2 years of recent hospital bedside experience…",https://www.adzuna.com/land/ad/5683170759?se=zPZ8_0Ys8RGR7c_0u9suJw&utm_medium=api&utm_source=abfa41a4&v=706C0BDE34D9BE7D20BB120463676A5C35A60965,2026-03-30T09:59:09Z,Adzuna::API::Response::Job,5683170759,39.219061,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4MzE3MDc1OSIsInMiOiJ6UFo4XzBZczhSR1I3Y18wdTlzdUp3In0.QoT0jX_9a2OQon3c58jIQVUh3L8nlhfhQPoDpBVw1s8,84162.57,Travel CT/X-Ray Technologist,"Grass Valley, Nevada County","['US', 'California', 'Nevada County', 'Grass Valley']",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,ADEX Healthcare Staffing LLC,Adzuna::API::Response::Company,,
80000.43,-98.469,"Job Description Location: Avera Queen of Peace Hospital Worker Type: Regular Work Shift: Pay Range: The pay range for this position is listed below. Actual pay rate dependent upon experience. $32.50 - $48.50 Position Highlights Maybe eligible for $10,000 sign on bonus! Student Loan Repayment: This Registered Nurse (RN) position may be eligible for Avera’s Student Loan Repayment Program, which helps you pay off your loans and save money. Each month an extra payment of $167 (up to $10,000) from A…",https://www.adzuna.com/land/ad/5683170755?se=zPZ8_0Ys8RGR7c_0u9suJw&utm_medium=api&utm_source=abfa41a4&v=560B490930D15AA4A2EB5DE459410486035B9FED,2026-03-30T09:59:09Z,Adzuna::API::Response::Job,5683170755,43.737,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4MzE3MDc1NSIsInMiOiJ6UFo4XzBZczhSR1I3Y18wdTlzdUp3In0.0rvZbOtMub1w2xNfOyFaN6805zkMSERj4HSQsS6V1xk,80000.43,Registered Nurse (RN) | Surgery,"Plankinton, Aurora County","['US', 'South Dakota', 'Aurora County', 'Plankinton']",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Avera Health,Adzuna::API::Response::Company,part_time,
40585.84,-81.964391,"Job Description Pyramid Consulting is seeking a Registered Nurse (RN) OR - Operating Room for a nursing job in Augusta, Georgia. Job Description & Requirements - Specialty: OR - Operating Room - Discipline: RN - Start Date: 04/20/2026 - Duration: Ongoing - 24 hours per week - Shift: 12 hours, days - Employment Type: Staff RN Surgery Day Shift Part time role Surgical nurses play a crucial role in the healthcare system by providing specialized care to patients undergoing surgical procedures. Thei…",https://www.adzuna.com/land/ad/5683170760?se=zPZ8_0Ys8RGR7c_0u9suJw&utm_medium=api&utm_source=abfa41a4&v=E02F510EAAD117395DB3F1B21F9AC119E42617F7,2026-03-30T09:59:09Z,Adzuna::API::Response::Job,5683170760,33.457703,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoielBaOF8wWXM4UkdSN2NfMHU5c3VKdyIsImkiOiI1NjgzMTcwNzYwIn0.1kJjTl--v-7eKqvB2j2SsnI6MXuwF5ze--jXXKhkhXA,40585.84,Registered Nurse (RN) - OR - Operating Room,"Augusta, Richmond County","['US', 'Georgia', 'Richmond County', 'Augusta']",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Pyramid Consulting,Adzuna::API::Response::Company,part_time,
58255.42,-90.192822,"Job Description JW - 1881268 - A Registered Nurse (RN) needed in a Medical/Surgical Telemetry (M/S Tele) setting. Job Type: Travel Contract. Shift: Nights, 36hr Week (3x12). Location: Saint Louis, MO. Requirements: Must have 2yrs M/S Tele experience during the past 3yrs. Updated resume, Basic Life Support (BLS - AHA), Advanced Cardiac Life Support (ACLS - AHA), National Institutes of Health Stroke Scale (NIHSS) certification, current drivers license (DL), and an active Missouri or Compact RN li…",https://www.adzuna.com/land/ad/5683170758?se=zPZ8_0Ys8RGR7c_0u9suJw&utm_medium=api&utm_source=abfa41a4&v=A79578EB6EB8EF49F2B03C538BC35B20C962FFBB,2026-03-30T09:59:09Z,Adzuna::API::Response::Job,5683170758,38.630539,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4MzE3MDc1OCIsInMiOiJ6UFo4XzBZczhSR1I3Y18wdTlzdUp3In0.GA3tXxyulFhoNQawHuXv9TeecYeKbMMkbSYM_EB41eY,58255.42,Travel Registered Nurse (RN) - Med Surg/Telemetry (MS/T),"Saint Louis, Saint Louis County","['US', 'Missouri', 'Saint Louis County', 'Saint Louis']",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Accountable Healthcare Staffing,Adzuna::API::Response::Company,,
52240.94,-84.388372,"Job Description Coast Medical Service is seeking a travel CVOR Technologist for a travel job in Atlanta, Georgia. Job Description & Requirements - Specialty: CVOR Technologist - Discipline: Allied Health Professional - Start Date: 04/20/2026 - Duration: 26 weeks - 40 hours per week - Shift: 10 hours, days - Employment Type: Travel Coast Medical Service is a nationwide travel nursing & allied healthcare staffing agency dedicated to providing an elite traveler experience for the experienced or fi…",https://www.adzuna.com/land/ad/5683170750?se=zPZ8_0Ys8RGR7c_0u9suJw&utm_medium=api&utm_source=abfa41a4&v=B8995F738623D2C374C9A82392CF1C263B71074C,2026-03-30T09:59:08Z,Adzuna::API::Response::Job,5683170750,33.755711,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4MzE3MDc1MCIsInMiOiJ6UFo4XzBZczhSR1I3Y18wdTlzdUp3In0.rwHBIACQpQjGaXfcOmaS1agyahAvl-lZIaXZIDJlJVw,52240.94,Travel CVOR Surgical Technologist,"Atlanta, Fulton County","['US', 'Georgia', 'Fulton County', 'Atlanta']",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Coast Medical Service,Adzuna::API::Response::Company,,
40055.89,-105.137591,"Job Description Job Description: PARAMEDIC Starting at $25.00 / hour with credit given for experience We’re hiring Paramedics who are passionate about delivering compassionate, high-quality service and advanced patient care to our customers. Responsibilities: - Assess each call situation to determine the best course of action while working with progressive Paramedic protocols. - Utilize your Paramedic skills on medical equipment and procedures including defibrillator, EKG monitor, oxygen and su…",https://www.adzuna.com/land/ad/5683170752?se=zPZ8_0Ys8RGR7c_0u9suJw&utm_medium=api&utm_source=abfa41a4&v=5B5F1B21789A0FE035B658F21FAC82293DF9C6F3,2026-03-30T09:59:08Z,Adzuna::API::Response::Job,5683170752,40.588966,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4MzE3MDc1MiIsInMiOiJ6UFo4XzBZczhSR1I3Y18wdTlzdUp3In0.so0vZPXtpF-sVM6AJUrqDibDNeAhuRZz0Yk3_JEOClg,40055.89,Emergency Response Paramedic,"Fort Collins, Larimer County","['US', 'Colorado', 'Larimer County', 'Fort Collins']",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,AMR,Adzuna::API::Response::Company,,
96637.63,-107.896894,"Job Description B2B Staffing Services, Inc. is seeking a travel nurse Correctional for a travel nursing job in Milan, New Mexico. Job Description & Requirements - Specialty: Correctional - Discipline: RN - Duration: 13 weeks - 36 hours per week - Shift: 12 hours, days, evenings, nights - Employment Type: Travel  This role requires that you have an active ICE PSD clearance or similar existing top-secret Federal clearance  • Active nursing license required. • 1 years of Correctional experience pr…",https://www.adzuna.com/land/ad/5683170751?se=zPZ8_0Ys8RGR7c_0u9suJw&utm_medium=api&utm_source=abfa41a4&v=923E9B0B24D3EA66FD80DBC62AC7825D84113D0E,2026-03-30T09:59:08Z,Adzuna::API::Response::Job,5683170751,35.171437,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoielBaOF8wWXM4UkdSN2NfMHU5c3VKdyIsImkiOiI1NjgzMTcwNzUxIn0.fTzleslRtHo8S1RBxCWkWwYKU683wnrDbUY86_J7s9o,96637.63,Travel Registered Nurse - Correctional,"Milan, Cibola County","['US', 'New Mexico', 'Cibola County', 'Milan']",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"B2B Staffing Services, Inc.",Adzuna::API::Response::Company,,contract
37793.49,-80.246171,"Job Description Job Description Description: Drive With Purpose. Work With a Solid Crew. We’re looking for a CDL Operator/Roll-Off Driver to join our hard-working team. This isn’t a desk job — it’s a hands-on role where you’ll haul and transport waste from wastewater treatment plants to landfill sites. The work is tough, but if you take pride in a job done right and want to be part of a team that’s got your back, we want to hear from you. This role requires skilled backing, maneuvering in tight…",https://www.adzuna.com/land/ad/5683170746?se=zPZ8_0Ys8RGR7c_0u9suJw&utm_medium=api&utm_source=abfa41a4&v=7E4332F9F4D90DBB7D28B654C1BB2F7042520A07,2026-03-30T09:59:08Z,Adzuna::API::Response::Job,5683170746,40.17396,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4MzE3MDc0NiIsInMiOiJ6UFo4XzBZczhSR1I3Y18wdTlzdUp3In0._bpNOcAOanlwzTNLHi-eY6TQI0NZZqDwIL7L3UW9TMY,37793.49,CDL Operator/Roll Off Technician (CDL Class A/B ),"Washington, Washington County","['US', 'Pennsylvania', 'Washington County', 'Washington']",Adzuna::API::Response::Location,Engineering Jobs,Adzuna::API::Response::Category,engineering-jobs,Wind River Environmental LLC,Adzuna::API::Response::Company,,
99846.64,-87.899151,"Job Description Host Healthcare is seeking a travel nurse RN CVOR for a travel nursing job in Milwaukee, Wisconsin. Job Description & Requirements - Specialty: CVOR - Discipline: RN - Start Date: 04/12/2026 - Duration: 13 weeks - 40 hours per week - Shift: 8 hours, days - Employment Type: Travel Host Healthcare Job ID a1fVX0000031PU5YAM. Pay package is based on 8 hour shifts and 40 hours per week (subject to confirmation) with tax-free stipend amount to be determined. Posted job title: RN - CVO…",https://www.adzuna.com/land/ad/5683170747?se=zPZ8_0Ys8RGR7c_0u9suJw&utm_medium=api&utm_source=abfa41a4&v=0EF2F6D3CCC6293F3DD8587BDB8BE690A9B1E4C9,2026-03-30T09:59:08Z,Adzuna::API::Response::Job,5683170747,43.043978,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4MzE3MDc0NyIsInMiOiJ6UFo4XzBZczhSR1I3Y18wdTlzdUp3In0.0iePqoFERMiURHWn0Yq0qVdG48WM7q3Y1TgZpaqVJfU,99846.64,Travel CVOR RN,"Milwaukee, Milwaukee County","['US', 'Wisconsin', 'Milwaukee County', 'Milwaukee']",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Host Healthcare,Adzuna::API::Response::Company,,
81312.04,-96.983,"Job Description Location: Avera Behavioral Health Center-Sioux Falls Worker Type: Regular Work Shift: Rotating days/evenings/nights/weekends/holidays (United States of America) Pay Range: The pay range for this position is listed below. Actual pay rate dependent upon experience. $24.50 - $33.75 Position Highlights This position floats to all of Behavioral Health Inpatient units, The Link, BHS Urgent Care, and Behavioral Health Adolescent Addiction Unit You will enjoy this Behavioral Health sett…",https://www.adzuna.com/land/ad/5683170748?se=zPZ8_0Ys8RGR7c_0u9suJw&utm_medium=api&utm_source=abfa41a4&v=6E49752F6FB3F5ADE0F704FF1D6A41A7AE2231EE,2026-03-30T09:59:08Z,Adzuna::API::Response::Job,5683170748,43.408,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4MzE3MDc0OCIsInMiOiJ6UFo4XzBZczhSR1I3Y18wdTlzdUp3In0.QZBUWEuji-rCxI7sQGMz08eFH9e7Ow_PftkVRwxtIlQ,81312.04,Licensed Practical Nurse (LPN) | Behavioral Health Float Pool,"Chancellor, Turner County","['US', 'South Dakota', 'Turner County', 'Chancellor']",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Avera Health,Adzuna::API::Response::Company,part_time,
55267.54,-96.690546,"Job Description Location: Avera McKennan Hospital Worker Type: Regular Work Shift: Rotating days/evenings/nights/weekends (United States of America) Pay Range: The pay range for this position is listed below. Actual pay rate dependent upon experience. $32.50 - $48.50 Position Highlights Varied Shifts, e/3rd wknd/hol; 72hrs/2wks This position may be eligible for a Sign On Bonus up to $15,000! You Belong at Avera Be part of a multidisciplinary team built with compassion and the goal of Moving Hea…",https://www.adzuna.com/land/ad/5683170749?se=zPZ8_0Ys8RGR7c_0u9suJw&utm_medium=api&utm_source=abfa41a4&v=10CB6BE97FF0DF9459192D6AC699B1D4AC83D414,2026-03-30T09:59:08Z,Adzuna::API::Response::Job,5683170749,43.542656,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoielBaOF8wWXM4UkdSN2NfMHU5c3VKdyIsImkiOiI1NjgzMTcwNzQ5In0.YWmQ_Uouw7obJUfc3gozP_ki6KOtHZzj_F8p_1CgeMA,55267.54,Registered Nurse (RN) | Neuro Unit,"Sioux Falls, Minnehaha County","['US', 'South Dakota', 'Minnehaha County', 'Sioux Falls']",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Avera Health,Adzuna::API::Response::Company,part_time,
71530.1,-96.496,"Job Description Location: Avera Health Broadband Lane Worker Type: Regular Work Shift: Day Shift (United States of America) Pay Range: The pay range for this position is listed below. Actual pay rate dependent upon experience. $31.00 - $46.25 Position Highlights - Monday-Friday, 8:00am-4:30pm; 72hrs/2wks - Weekend rotation: 1 weekend every 7 weeks - Holiday rotation: 1 holiday every 2 years - Call time involvement: 4-5 call shifts per 7 week schedule May Be eligible for a $15,000 Sign on Bonus …",https://www.adzuna.com/land/ad/5683170742?se=zPZ8_0Ys8RGR7c_0u9suJw&utm_medium=api&utm_source=abfa41a4&v=6C23E765982FC7C0DCA0650AC834AD296BA2DC76,2026-03-30T09:59:07Z,Adzuna::API::Response::Job,5683170742,43.577,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4MzE3MDc0MiIsInMiOiJ6UFo4XzBZczhSR1I3Y18wdTlzdUp3In0.z9YTq0ca6Ez38QtsJWA734p__oR_T60Q6JivdLWBQDo,71530.1,Registered Nurse (RN) - Case Manager - Homecare,"Valley Springs, Minnehaha County","['US', 'South Dakota', 'Minnehaha County', 'Valley Springs']",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Avera Health,Adzuna::API::Response::Company,part_time,
58155.44,-89.649874,"Job Description Junxion Med Staffing is seeking a travel nurse RN Med Surg / Telemetry for a travel nursing job in Springfield, Illinois. Job Description & Requirements - Specialty: Med Surg / Telemetry - Discipline: RN - Start Date: 04/20/2026 - Duration: 13 weeks - 36 hours per week - Shift: 12 hours, days - Employment Type: Travel Summary: Junxion Med Staffing is looking for a Med surg RN to take an assignment in Springfield, Illinois. This assignment lasts 13.14 WEEKS and is scheduled to st…",https://www.adzuna.com/land/ad/5683170745?se=zPZ8_0Ys8RGR7c_0u9suJw&utm_medium=api&utm_source=abfa41a4&v=9807D48DA90B1D109291F0799C63E79758FE85AE,2026-03-30T09:59:07Z,Adzuna::API::Response::Job,5683170745,39.799492,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4MzE3MDc0NSIsInMiOiJ6UFo4XzBZczhSR1I3Y18wdTlzdUp3In0.V9PvOCoFwJACVPb-DJV9yrEIKcfeM850G0MgxBCnLzA,58155.44,Travel Med Surg RN Urology/Nephrology,"Springfield, Sangamon County","['US', 'Illinois', 'Sangamon County', 'Springfield']",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Junxion Med Staffing,Adzuna::API::Response::Company,,permanent
44429.43,-96.983,"Job Description Location: Avera Medical Group Pulmonary & Sleep Medicine-Sioux Falls Worker Type: Regular Work Shift: Pay Range: The pay range for this position is listed below. Actual pay rate dependent upon experience. $22.50 - $41.25 Position Highlights LPN: $22.00-$31.00 RN: $27.25-$40.75 Great opportunity for an LPN or RN to join our clinic! Maybe eligible for $6000 sign on bonus! Student Loan Repayment: Position may be eligible for Avera’s Student Loan Repayment Program, which helps you p…",https://www.adzuna.com/land/ad/5683170744?se=zPZ8_0Ys8RGR7c_0u9suJw&utm_medium=api&utm_source=abfa41a4&v=4903458C123FD07D8A0F461C4BC127880FE5A917,2026-03-30T09:59:07Z,Adzuna::API::Response::Job,5683170744,43.408,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoielBaOF8wWXM4UkdSN2NfMHU5c3VKdyIsImkiOiI1NjgzMTcwNzQ0In0.W2_FHNZupd9xa_rl42gWz7_rUZYLOynXkaAsuv9HG_E,44429.43,Registered Nurse (RN) or Licensed Practical Nurse (LPN) | Pulmonary Clinic,"Chancellor, Turner County","['US', 'South Dakota', 'Turner County', 'Chancellor']",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Avera Health,Adzuna::API::Response::Company,part_time,
65834.8,-95.933046,"Job Description Cure Healthcare Staffing is seeking a travel nurse RN Med Surg / Telemetry for a travel nursing job in Omaha, Nebraska. Job Description & Requirements - Specialty: Med Surg / Telemetry - Discipline: RN - Start Date: 04/20/2026 - Duration: 13 weeks - 36 hours per week - Shift: 12 hours, nights - Employment Type: Travel Cure Healthcare is seeking a RN - Med Surg Tele for positions in Omaha, Nebraska. Current Nebraska license and AHA BLS and ACLS required and additional certificati…",https://www.adzuna.com/land/ad/5683170741?se=zPZ8_0Ys8RGR7c_0u9suJw&utm_medium=api&utm_source=abfa41a4&v=8D264A20ECE18D2B53370B090E7CE9CBCF012127,2026-03-30T09:59:07Z,Adzuna::API::Response::Job,5683170741,41.266108,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoielBaOF8wWXM4UkdSN2NfMHU5c3VKdyIsImkiOiI1NjgzMTcwNzQxIn0.1gDHHOa1uNV37sfItxgEBHHm9NZ-b2aCE_uaytVq3_I,65834.8,Travel Medical-Surgical Telemetry RN,"Omaha, Douglas County","['US', 'Nebraska', 'Douglas County', 'Omaha']",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Cure Healthcare Staffing,Adzuna::API::Response::Company,,
135214.69,-76.304097,"Job Description Job Description Clinical Psychologist – Veteran Disability Assessments We are seeking a dedicated Clinical Psychologist to join our team in performing medical assessments for U.S. Veterans as part of the VA's disability benefits process. In performing Disability Assessments, you will review behavioral health records electronically through a secure Web Portal and perform a comprehensive assessment in-person on each Veteran. Key Responsibilities: - Conduct in-person disability ass…",https://www.adzuna.com/land/ad/5683170743?se=zPZ8_0Ys8RGR7c_0u9suJw&utm_medium=api&utm_source=abfa41a4&v=81B51780A66541EC475DD1F235829F79DF1703FA,2026-03-30T09:59:07Z,Adzuna::API::Response::Job,5683170743,43.039233,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoielBaOF8wWXM4UkdSN2NfMHU5c3VKdyIsImkiOiI1NjgzMTcwNzQzIn0.xQVwIF87xRDzdG56Bbv3fH2UbUBlmzgUJMayho_c3lI,135214.69,Clinical Psychologist - Syracuse NY,"Camillus, Onondaga County","['US', 'New York', 'Onondaga County', 'Camillus']",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,MRG Exams,Adzuna::API::Response::Company,part_time,
43769.61,-86.253952,"Job Description Arrow Healthcare Staffing is seeking a travel nurse RN Cardiac Stepdown for a travel nursing job in South Bend, Indiana. Job Description & Requirements - Specialty: Cardiac Stepdown - Discipline: RN - Start Date: 04/20/2026 - Duration: 13 weeks - 36 hours per week - Shift: 12 hours, nights - Employment Type: Travel Arrow Healthcare Staffing Job ID 18040256. Pay package is based on 12 hour shifts and 36.0 hours per week (subject to confirmation) with tax-free stipend amount to be…",https://www.adzuna.com/land/ad/5683170739?se=zPZ8_0Ys8RGR7c_0u9suJw&utm_medium=api&utm_source=abfa41a4&v=87BF32E6F286C55C3325FE7C50FA6A7FDC1C8BC9,2026-03-30T09:59:06Z,Adzuna::API::Response::Job,5683170739,41.672404,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoielBaOF8wWXM4UkdSN2NfMHU5c3VKdyIsImkiOiI1NjgzMTcwNzM5In0.dvvv9A1bCj1w4Vix1YuGsWZ21OCQuyaZbERbrplHtp4,43769.61,Travel Telemetry Step Down RN,"South Bend, St. Joseph County","['US', 'Indiana', 'St. Joseph County', 'South Bend']",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Arrow Healthcare Staffing,Adzuna::API::Response::Company,,
